id,host_id,listing_url,last_scraped,host_since,first_review,last_review,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,has_availability,instant_bookable,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calendar_updated,calculated_host_listings_count_shared_rooms,host_location,source,neighbourhood_group_cleansed
5751783,17618378,https://www.airbnb.com/rooms/5751783,2024-12-23,2014-07-03,2015-04-20,2023-08-09,Chingching,within an hour,100%,100%,t,12,t,t,Clairemont Mesa,32.8051,-117.16421,Private room in bungalow,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""AC - split type ductless system"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Iron"", ""Single level home"", ""Kitchen"", ""Hot water"", ""Lock on bedroom door"", ""Coffee maker"", ""Self check-in""]",t,f,82.0,31,1125,31.0,1125.0,29,89,61,0,0,4.9,4.93,4.78,4.93,4.95,4.83,4.88,,,0,,city scrape,
5812722,3475472,https://www.airbnb.com/rooms/5812722,2024-12-23,2012-09-05,2015-04-12,2024-12-04,Marie & Charles,within an hour,100%,98%,t,6,t,f,Loma Portal,32.75052,-117.24004,Private room in guesthouse,Private room,2,1 shared bath,1.0,1.0,"[""Private living room"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Courtyard view"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Pets allowed"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Private entrance"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Backyard"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Babysitter recommendations"", ""BBQ grill"", ""Beach essentials"", ""Kitchen"", ""Washer"", ""Hot water"", ""Coffee maker"", ""Hot tub"", ""Self check-in"", ""Room-darkening shades""]",t,f,120.0,2,1125,2.0,1125.0,17,347,516,61,1,4.87,4.85,4.88,4.92,4.93,4.87,4.76,"STR-06314L, 631165",,0,"San Diego, CA",city scrape,
5862910,7597786,https://www.airbnb.com/rooms/5862910,2024-12-23,2013-07-19,2015-05-03,2024-12-07,Sam,within an hour,100%,99%,t,7,t,t,Midtown,32.74148,-117.17432,Private room in home,Private room,2,1 shared bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""32 inch HDTV with Amazon Prime Video, Netflix"", ""Heating"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee maker: Keurig coffee machine"", ""Refrigerator"", ""Coffee"", ""Wine glasses"", ""Private backyard \u2013 Not fully fenced"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Bidet"", ""Central air conditioning"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Hot water"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Self check-in"", ""Freezer""]",t,f,53.0,1,7,1.0,1125.0,9,315,793,98,6,4.87,4.91,4.93,4.95,4.91,4.87,4.86,"STR-07137L, 619222",,0,"San Diego, CA",city scrape,
6031496,21047879,https://www.airbnb.com/rooms/6031496,2024-12-23,2014-09-07,2015-05-15,2015-09-06,Peggy,,,,f,2,t,t,Normal Heights,32.76007,-117.11557,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Host greets you"", ""Washer"", ""Hot water"", ""Wifi"", ""Free parking on premises"", ""Dryer"", ""Free street parking"", ""Essentials"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm""]",t,f,125.0,31,1125,31.0,1125.0,28,363,8,0,0,4.63,4.88,4.88,5.0,4.88,5.0,5.0,,,0,"San Diego, CA",city scrape,
6183596,7597786,https://www.airbnb.com/rooms/6183596,2024-12-23,2013-07-19,2015-05-08,2024-12-04,Sam,within an hour,100%,99%,t,7,t,t,Midtown,32.74148,-117.17432,Private room in home,Private room,2,1 private bath,1.0,2.0,"[""Wifi"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""65 inch HDTV"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee maker: Keurig coffee machine"", ""Refrigerator"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Garden view"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Central air conditioning"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Hot water"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Self check-in""]",t,f,82.0,1,7,1.0,1125.0,16,336,745,83,2,4.84,4.92,4.89,4.94,4.91,4.87,4.83,"STR-07137L, 619222",,0,"San Diego, CA",city scrape,
6249847,12932235,https://www.airbnb.com/rooms/6249847,2024-12-23,2014-03-08,2015-06-14,2020-12-13,Kara,within an hour,100%,0%,f,2,t,t,Old Town,32.75372,-117.15912,Private room,Private room,1,1 bath,1.0,1.0,"[""Dedicated workspace"", ""Heating"", ""Kitchen"", ""Washer"", ""TV with standard cable"", ""Wifi"", ""Free parking on premises"", ""Dryer"", ""Essentials"", ""Shampoo"", ""Smoke alarm"", ""BBQ grill""]",t,f,63.0,31,1125,31.0,1125.0,20,312,11,0,0,4.91,5.0,4.82,5.0,5.0,4.91,4.91,,,0,"San Diego, CA",city scrape,
6279041,1848403,https://www.airbnb.com/rooms/6279041,2024-12-23,2012-03-03,2015-07-01,2024-07-30,Mehret,within a few hours,100%,100%,f,3,t,t,Mira Mesa,32.93539,-117.13339,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Rice maker"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Sun loungers"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Oven"", ""Central heating"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Blender"", ""46 inch TV"", ""Shampoo"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Central air conditioning"", ""Bed linens"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Park view"", ""Baking sheet"", ""Host greets you"", ""Mountain view"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Outdoor dining area"", ""Gas stove"", ""Lock on bedroom door"", ""Freezer"", ""Room-darkening shades""]",t,f,93.0,7,365,5.7,365.0,0,325,22,2,0,4.95,4.95,4.91,4.95,4.95,4.86,4.86,"STR-06443L, 647661",,0,"San Diego, CA",city scrape,
6361851,29173277,https://www.airbnb.com/rooms/6361851,2024-12-23,2015-03-11,2015-06-18,2024-10-13,Isaac,within an hour,100%,97%,t,9,t,t,Torrey Pines,32.87316,-117.2454,Private room in home,Private room,2,1 shared bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""Free dryer \u2013 In building"", ""Heating"", ""Ceiling fan"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Central air conditioning"", ""Bed linens"", ""Mini fridge"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Backyard"", ""Body soap"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Outdoor shower"", ""Gas stove"", ""Lock on bedroom door"", ""Coffee maker"", ""Self check-in"", ""Freezer"", ""Barbecue utensils""]",t,t,111.0,2,28,3.5,1125.0,13,112,56,11,0,4.84,4.88,4.86,4.95,4.96,4.95,4.73,"STR-00025L, 621183",,0,"San Diego, CA",city scrape,
6400759,17761788,https://www.airbnb.com/rooms/6400759,2024-12-23,2014-07-07,2015-05-24,2017-02-04,Craig,within a few hours,100%,79%,t,4,t,t,North City,32.98259,-117.25413,Private room in home,Private room,2,1.5 baths,1.0,2.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Pocket wifi"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Indoor fireplace"", ""Shampoo"", ""Cooking basics"", ""Fire pit"", ""Board games"", ""Bed linens"", ""Private patio or balcony"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Outdoor furniture"", ""BBQ grill"", ""Ethernet connection"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Washer"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Coffee maker""]",t,f,114.0,7,1125,7.0,1125.0,23,358,12,0,0,5.0,5.0,5.0,5.0,5.0,4.75,4.92,,,0,"Solana Beach, CA",city scrape,
6451644,30218557,https://www.airbnb.com/rooms/6451644,2024-12-23,2015-03-29,2015-07-05,2024-03-10,Devora,within an hour,100%,100%,f,1,t,t,Roseville,32.74125,-117.21695,Private room in home,Private room,2,1 private bath,,,"[""Wifi"", ""Backyard - Fully fenced"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Smoking allowed"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""TV with standard cable"", ""Dryer"", ""Exterior security cameras on property"", ""Free street parking"", ""Shared hot tub"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Microwave"", ""Essentials"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Host greets you"", ""Air conditioning"", ""Hot water"", ""Washer"", ""Lock on bedroom door"", ""Coffee maker"", ""Shared patio or balcony"", ""Shared pool""]",t,f,,2,30,2.0,30.0,0,0,151,6,0,4.91,4.96,4.97,4.96,4.98,4.86,4.94,"STR-07340L, 648611",,0,"San Diego, CA",previous scrape,
6478435,33847898,https://www.airbnb.com/rooms/6478435,2024-12-23,2015-05-20,2015-07-05,2024-08-05,Jon,within an hour,89%,46%,t,9,t,t,Pacific Beach,32.80202,-117.23064,Private room in townhouse,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Clothing storage"", ""Refrigerator"", ""Dedicated workspace"", ""Dryer"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Body soap"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Kitchen"", ""Hot water"", ""Washer"", ""Lock on bedroom door"", ""Coffee maker"", ""Self check-in""]",t,f,65.0,2,120,2.0,120.0,8,118,75,3,0,4.75,4.8,4.61,4.78,4.78,4.85,4.61,"STR-08930L, 648257",,0,"San Diego, CA",city scrape,
6588780,30319497,https://www.airbnb.com/rooms/6588780,2024-12-23,2015-03-30,2023-10-14,2024-11-06,Marcel,within an hour,100%,100%,t,4,t,t,Balboa Park,32.71508,-117.13017,Private room in condo,Private room,1,1 private bath,1.0,1.0,"[""Resort access"", ""City skyline view"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Rice maker"", ""Carbon monoxide alarm"", ""40 inch TV with Netflix, Fire TV, Chromecast, Amazon Prime Video, HBO Max, Hulu"", ""Heating"", ""Smoke alarm"", ""Ceiling fan"", ""Refrigerator"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fireplace guards"", ""Garden view"", ""Oven"", ""Free street parking"", ""Hair dryer"", ""Dishwasher"", ""Indoor fireplace"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Portable fans"", ""Microwave"", ""Essentials"", ""Smart lock"", ""Iron"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Hot water"", ""Self check-in"", ""Lock on bedroom door"", ""Coffee maker"", ""Hot tub"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Elevator"", ""Electric stove"", ""Freezer"", ""Laundromat nearby""]",t,f,50.0,30,365,30.0,1125.0,0,212,9,8,0,4.78,5.0,5.0,5.0,4.89,4.89,4.78,"STR-03681L, 619446",,0,"San Diego, CA",city scrape,
6588843,30319497,https://www.airbnb.com/rooms/6588843,2024-12-23,2015-03-30,2015-06-14,2024-11-20,Marcel,within an hour,100%,100%,t,4,t,t,Balboa Park,32.71586,-117.13164,Private room in condo,Private room,1,1 private bath,1.0,1.0,"[""City skyline view"", ""Wifi"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Rice maker"", ""Carbon monoxide alarm"", ""Heating"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Courtyard view"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Garden view"", ""Oven"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Indoor fireplace"", ""Shampoo"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""40 inch TV with Amazon Prime Video, Chromecast, Disney+, Fire TV, Netflix, Hulu, HBO Max"", ""Smart lock"", ""Iron"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Hot water"", ""Self check-in"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Elevator"", ""Electric stove"", ""Freezer"", ""Laundromat nearby""]",t,f,50.0,30,365,30.0,1125.0,16,255,78,4,0,4.88,4.86,4.87,4.9,4.85,4.77,4.74,"STR-03681L, 619446",,0,"San Diego, CA",city scrape,
6589004,29173277,https://www.airbnb.com/rooms/6589004,2024-12-23,2015-03-11,2015-05-31,2024-08-24,Isaac,within an hour,100%,97%,t,9,t,t,Torrey Pines,32.874114990234375,-117.24461364746094,Private room in home,Private room,2,1 shared bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Free dryer \u2013 In building"", ""Heating"", ""Smoke alarm"", ""Ceiling fan"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Dining table"", ""Cooking basics"", ""Central air conditioning"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Smart lock"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Baking sheet"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Gas stove"", ""Lock on bedroom door"", ""Coffee maker"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Self check-in"", ""Freezer"", ""Room-darkening shades"", ""Barbecue utensils""]",t,t,110.0,2,28,3.5,1125.0,11,68,84,7,0,4.8,4.86,4.73,4.94,4.92,4.95,4.78,"STR-00025L, 621183",,0,"San Diego, CA",city scrape,
6598270,34518042,https://www.airbnb.com/rooms/6598270,2024-12-23,2015-05-29,2019-06-17,2022-09-11,Wedad,,,,f,3,t,t,Midtown,32.74012,-117.17722,Private room in home,Private room,2,1 shared bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Luggage dropoff allowed"", ""Bay view"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Dryer"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Crib"", ""Free parking on premises"", ""Breakfast"", ""Essentials"", ""Backyard"", ""Lockbox"", ""Iron"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Kitchen"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Cleaning available during stay"", ""Self check-in""]",t,f,120.0,31,1125,31.0,1125.0,30,365,16,0,0,4.56,4.5,4.75,4.44,4.5,4.56,4.44,,,0,"San Diego, CA",city scrape,
6693775,34905482,https://www.airbnb.com/rooms/6693775,2024-12-23,2015-06-03,2015-06-21,2023-08-05,Carl,,,,f,5,t,f,Jomacha-Lomita,32.71694,-117.03476,Private room in home,Private room,1,1 bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Free street parking"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Bed linens"", ""Portable fans"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Backyard"", ""Body soap"", ""Iron"", ""Single level home"", ""First aid kit"", ""Hot water"", ""Lock on bedroom door"", ""Laundromat nearby""]",t,f,50.0,2,1125,2.0,1125.0,21,356,161,0,0,4.19,4.17,4.21,4.55,4.59,4.44,4.25,"STR-07014L, 6314",,0,"San Diego, CA",city scrape,
6693808,7597786,https://www.airbnb.com/rooms/6693808,2024-12-23,2013-07-19,2015-07-14,2024-12-10,Sam,within an hour,100%,99%,t,7,t,t,Midtown,32.74148,-117.17432,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Pantene conditioner"", ""Keypad"", ""Carbon monoxide alarm"", ""Private backyard"", ""Heating"", ""Smoke alarm"", ""Ceiling fan"", ""65 inch HDTV with Amazon Prime Video, Netflix"", ""Refrigerator"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Wine glasses"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Kirkland body soap"", ""Shampoo"", ""Dining table"", ""Bidet"", ""Central air conditioning"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Iron"", ""First aid kit"", ""Hot water"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Self check-in"", ""Room-darkening shades""]",t,f,71.0,1,7,1.0,1125.0,16,326,736,96,4,4.89,4.94,4.92,4.95,4.94,4.9,4.87,"STR-07137L, 619222",,0,"San Diego, CA",city scrape,
6707650,22223682,https://www.airbnb.com/rooms/6707650,2024-12-23,2014-10-07,2015-07-05,2015-08-02,Zoey,,,,f,3,t,t,University City,32.86367,-117.22269,Private room in rental unit,Private room,2,1 bath,1.0,1.0,"[""Gym"", ""Heating"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""TV with standard cable"", ""Wifi"", ""Free parking on premises"", ""Dryer"", ""Pool"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Carbon monoxide alarm"", ""Hot tub"", ""Elevator"", ""Shampoo"", ""Smoke alarm""]",t,f,230.0,300,1125,300.0,1125.0,30,365,6,0,0,4.83,5.0,4.83,5.0,5.0,4.5,4.5,,,0,"New York, NY",city scrape,
6763178,2315442,https://www.airbnb.com/rooms/6763178,2024-12-23,2012-05-07,2015-07-07,2024-11-22,Michael,within an hour,99%,100%,f,10,t,t,Park West,32.726473664741675,-117.16324864934414,Private room in guesthouse,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Free parking on premises \u2013 4 spaces"", ""Garden view"", ""Window AC unit"", ""Oven"", ""Pets allowed"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Cooking basics"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Outdoor shower"", ""Gas stove"", ""Shared backyard \u2013 Fully fenced"", ""Coffee maker"", ""Self check-in"", ""Laundromat nearby"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,52.0,1,28,1.0,28.0,19,74,774,67,0,4.7,4.71,4.69,4.91,4.86,4.82,4.69,"STR-07583L, 629315",,0,"San Diego, CA",city scrape,
6766186,25500054,https://www.airbnb.com/rooms/6766186,2024-12-23,2015-01-02,2016-02-08,2023-06-18,Dan,,,33%,f,5,t,t,La Jolla,32.84901,-117.25477,Private room in bed and breakfast,Private room,16,4 baths,6.0,8.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Indoor fireplace"", ""Private entrance"", ""Bathtub"", ""Cooking basics"", ""Crib"", ""High chair"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Backyard"", ""Iron"", ""First aid kit"", ""Babysitter recommendations"", ""Pack \u2019n play/Travel crib"", ""Host greets you"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Hot water"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Hot tub"", ""Room-darkening shades""]",t,f,755.0,3,365,3.4,365.0,0,108,22,0,0,4.68,4.82,4.73,4.68,4.59,4.68,4.77,Exempt,,0,"San Diego, CA",city scrape,
6774196,34905482,https://www.airbnb.com/rooms/6774196,2024-12-23,2015-06-03,2015-07-13,2023-10-23,Carl,,,,f,5,t,f,Jomacha-Lomita,32.71753,-117.0365,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Free street parking"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Bed linens"", ""Portable fans"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Backyard"", ""Body soap"", ""Iron"", ""Single level home"", ""First aid kit"", ""Host greets you"", ""Hot water"", ""Lock on bedroom door"", ""Laundromat nearby""]",t,f,50.0,2,1125,2.0,1125.0,21,356,113,0,0,4.36,4.39,4.41,4.59,4.62,4.5,4.45,"STR-07014L, 6314",,0,"San Diego, CA",city scrape,
6900465,13643691,https://www.airbnb.com/rooms/6900465,2024-12-23,2014-03-28,2015-08-03,2024-01-09,Tamara,,,,f,3,t,t,Midtown,32.73639,-117.17377,Private room in townhouse,Private room,1,2.5 baths,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Central air conditioning"", ""Private patio or balcony"", ""Free parking on premises"", ""Essentials"", ""Iron"", ""Outdoor furniture"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Host greets you"", ""Kitchen"", ""Hot water"", ""HDTV with HBO Max, Amazon Prime Video, standard cable, Netflix, Apple TV"", ""Coffee maker""]",t,f,85.0,31,1125,31.0,1125.0,0,266,13,1,0,4.92,4.92,5.0,5.0,5.0,5.0,5.0,,,0,"San Diego, CA",city scrape,
6910122,5202130,https://www.airbnb.com/rooms/6910122,2024-12-23,2013-02-23,2015-07-05,2022-06-26,Stacey,,,,f,1,t,t,Midtown,32.74031,-117.16531,Private room in rental unit,Private room,2,1 bath,1.0,1.0,"[""Dedicated workspace"", ""Kitchen"", ""Washer"", ""TV with standard cable"", ""Free parking on premises"", ""Dryer"", ""Heating""]",t,f,95.0,31,1125,31.0,1125.0,30,365,14,0,0,4.5,4.64,4.07,4.93,4.93,4.93,4.43,,,0,"San Diego, CA",city scrape,
6927007,1757294,https://www.airbnb.com/rooms/6927007,2024-12-23,2012-02-15,2019-06-16,2024-10-28,Christopher Cable,within an hour,100%,100%,t,1,t,t,North Hills,32.75291,-117.12774,Private room in home,Private room,2,1 shared bath,1.0,1.0,"[""Safe"", ""Private living room"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Smoking allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Oven"", ""Pets allowed"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Samsung stainless steel gas stove"", ""Blender"", ""Indoor fireplace"", ""Shampoo"", ""Dining table"", ""AC - split type ductless system"", ""Bathtub"", ""Fast wifi \u2013 121 Mbps"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Smart lock"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Coffee maker"", ""Shared patio or balcony"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu"", ""Self check-in"", ""Heating - split type ductless system"", ""Barbecue utensils""]",t,f,67.0,3,28,3.0,1125.0,11,11,82,9,0,4.89,4.91,4.57,4.93,4.96,4.94,4.87,STR-07735L,,0,"San Diego, CA",city scrape,
